age,gender,province
57,Female,British Columbia
46,Female,Alberta
52,Male,British Columbia
80,Male,Manitoba
36,Male,Ontario
54,Male,Manitoba
79,Female,Ontario
28,Male,Alberta
56,Female,Manitoba
31,Female,Ontario
25,Female,Alberta
60,Male,Quebec
26,Male,Alberta
27,Female,Ontario
26,Female,Manitoba
70,Female,Prince Edward Island
52,Male,New Brunswick
58,Male,Alberta
39,Male,Ontario
68,Female,Ontario
79,Male,Quebec
54,Female,Prince Edward Island
65,Male,Ontario
22,Female,Quebec
26,Female,Prince Edward Island
35,Female,Ontario
48,Female,Ontario
39,Female,New Brunswick
31,Male,Saskatchewan
71,Male,Quebec
41,Male,Ontario
65,Female,British Columbia
36,Male,Quebec
57,Female,Nova Scotia
46,Male,Quebec
69,Male,Quebec
41,Male,Prince Edward Island
78,Female,Ontario
59,Male,Quebec
59,Male,Quebec
71,Male,Newfoundland and Labrador
22,Female,British Columbia
30,Male,British Columbia
59,Male,Quebec
53,Male,Ontario
25,Male,Ontario
44,Female,New Brunswick
80,Female,Alberta
78,Female,British Columbia
67,Female,Nova Scotia
63,Male,Quebec
80,Female,Ontario
23,Female,Ontario
75,Female,British Columbia
19,Male,Ontario
62,Female,Alberta
79,Male,Manitoba
24,Male,Quebec
38,Male,Nova Scotia
41,Female,Newfoundland and Labrador
57,Female,Manitoba
42,Female,New Brunswick
39,Male,Prince Edward Island
64,Female,British Columbia
58,Male,British Columbia
32,Female,Ontario
60,Male,Manitoba
61,Male,Newfoundland and Labrador
65,Female,Ontario
55,Female,New Brunswick
38,Female,Alberta
65,Male,Nova Scotia
79,Female,New Brunswick
60,Female,British Columbia
32,Female,Ontario
39,Male,British Columbia
43,Female,Quebec
33,Male,Quebec
66,Female,Quebec
45,Male,Prince Edward Island
78,Female,British Columbia
66,Female,British Columbia
48,Male,Ontario
41,Female,Manitoba
76,Female,New Brunswick
73,Female,British Columbia
62,Male,Manitoba
52,Male,Newfoundland and Labrador
32,Female,New Brunswick
61,Male,Quebec
43,Female,British Columbia
68,Female,Alberta
22,Female,Ontario
71,Male,Ontario
70,Male,Nova Scotia
26,Male,Ontario
61,Female,Nova Scotia
33,Female,Nova Scotia
21,Male,Quebec
46,Female,Quebec
61,Male,British Columbia
66,Female,Quebec
18,Female,British Columbia
26,Female,New Brunswick
51,Female,Ontario
43,Female,Quebec
76,Male,Alberta
61,Female,Ontario
80,Male,British Columbia
31,Female,Newfoundland and Labrador
24,Female,Nova Scotia
63,Male,Quebec
80,Male,Manitoba
36,Male,Ontario
74,Female,Quebec
35,Female,British Columbia
71,Female,Quebec
80,Male,Quebec
65,Male,Ontario
45,Male,Nova Scotia
46,Female,British Columbia
58,Female,Quebec
47,Female,Newfoundland and Labrador
32,Male,Manitoba
80,Female,Quebec
43,Female,Quebec
56,Female,Quebec
73,Male,British Columbia
65,Female,British Columbia
57,Male,Quebec
36,Male,Quebec
47,Female,Ontario
65,Female,Ontario
52,Female,Quebec
63,Female,Manitoba
68,Male,Ontario
46,Female,Newfoundland and Labrador
67,Female,Ontario
47,Female,Manitoba
38,Female,Saskatchewan
58,Male,Quebec
61,Male,Quebec
76,Male,Quebec
64,Male,Saskatchewan
37,Male,New Brunswick
80,Female,British Columbia
68,Female,Newfoundland and Labrador
56,Female,Quebec
45,Male,New Brunswick
56,Female,Ontario
51,Male,British Columbia
56,Female,Quebec
46,Male,Manitoba
21,Female,Ontario
75,Female,British Columbia
58,Female,Saskatchewan
65,Female,Newfoundland and Labrador
54,Female,British Columbia
56,Female,New Brunswick
28,Female,Ontario
55,Female,Alberta
66,Female,Quebec
51,Female,New Brunswick
37,Male,Quebec
33,Male,Ontario
27,Female,British Columbia
60,Female,Ontario
78,Female,Manitoba
31,Female,Alberta
44,Female,British Columbia
80,Male,Saskatchewan
59,Female,Ontario
64,Female,Quebec
19,Male,New Brunswick
56,Female,Alberta
80,Male,New Brunswick
77,Female,Manitoba
80,Female,Quebec
25,Male,Quebec
62,Male,Nova Scotia
30,Female,Quebec
52,Female,British Columbia
62,Female,Prince Edward Island
39,Female,Manitoba
18,Female,Quebec
37,Female,Quebec
69,Male,Manitoba
56,Female,Nova Scotia
64,Female,Alberta
50,Female,Ontario
64,Female,Alberta
19,Male,Alberta
38,Female,British Columbia
61,Female,Prince Edward Island
27,Male,Prince Edward Island
62,Male,Quebec
22,Female,Ontario
62,Female,British Columbia
49,Male,Quebec
49,Female,Alberta
36,Male,Ontario
65,Male,Ontario
52,Male,British Columbia
69,Female,New Brunswick
59,Male,Ontario
37,Male,Manitoba
65,Male,Ontario
21,Male,Alberta
55,Male,Quebec
35,Male,Quebec
60,Female,Alberta
58,Female,Ontario
80,Male,Ontario
33,Male,New Brunswick
36,Female,Ontario
29,Female,Ontario
59,Male,Ontario
41,Female,Quebec
72,Male,Ontario
31,Female,New Brunswick
20,Male,British Columbia
80,Male,British Columbia
62,Female,Quebec
47,Male,Ontario
28,Male,Quebec
72,Male,Alberta
65,Male,Manitoba
23,Male,Alberta
57,Female,Quebec
34,Female,Ontario
68,Female,Quebec
62,Male,Manitoba
50,Male,Ontario
25,Male,Ontario
37,Female,British Columbia
32,Female,Quebec
54,Female,Ontario
20,Male,Alberta
27,Male,Ontario
77,Female,Manitoba
49,Female,British Columbia
42,Male,Quebec
77,Female,Nova Scotia
45,Female,Newfoundland and Labrador
32,Female,Nova Scotia
51,Female,Ontario
27,Male,British Columbia
30,Female,New Brunswick
80,Male,British Columbia
22,Male,Ontario
67,Male,New Brunswick
55,Male,Alberta
69,Female,Quebec
65,Male,Quebec
22,Female,Ontario
37,Male,Ontario
80,Female,British Columbia
35,Female,Quebec
66,Female,Prince Edward Island
67,Male,Nova Scotia
67,Male,Ontario
33,Male,Manitoba
51,Male,Saskatchewan
31,Female,Newfoundland and Labrador
45,Female,Ontario
71,Female,Quebec
69,Male,Quebec
68,Female,Ontario
26,Male,Ontario
40,Female,Manitoba
39,Male,Manitoba
69,Male,Quebec
69,Male,New Brunswick
20,Male,Quebec
73,Female,Ontario
56,Female,Quebec
75,Female,Ontario
55,Female,British Columbia
52,Female,Newfoundland and Labrador
73,Female,Nova Scotia
31,Male,Quebec
69,Female,Ontario
66,Female,Nova Scotia
52,Female,Alberta
47,Male,Quebec
79,Male,Newfoundland and Labrador
34,Male,British Columbia
55,Female,Alberta
28,Female,Quebec
55,Male,Quebec
60,Female,British Columbia
68,Male,Newfoundland and Labrador
56,Female,Ontario
28,Male,Nova Scotia
80,Female,British Columbia
32,Male,British Columbia
74,Female,Manitoba
67,Female,Ontario
27,Female,Ontario
76,Male,Ontario
32,Male,British Columbia
47,Male,Prince Edward Island
80,Male,Ontario
21,Male,Alberta
25,Female,Quebec
45,Female,Manitoba
26,Male,British Columbia
43,Female,Alberta
60,Male,British Columbia
76,Female,Quebec
26,Male,Quebec
75,Female,Newfoundland and Labrador
32,Male,Nova Scotia
42,Female,New Brunswick
69,Female,Quebec
65,Female,Quebec
53,Male,Ontario
30,Female,Quebec
56,Male,Quebec
60,Female,British Columbia
76,Male,Newfoundland and Labrador
50,Male,Quebec
37,Female,British Columbia
71,Female,Ontario
50,Female,Alberta
59,Female,Ontario
35,Male,Alberta
57,Male,Nova Scotia
66,Female,Quebec
27,Female,Ontario
68,Male,British Columbia
59,Male,New Brunswick
64,Female,British Columbia
74,Female,Prince Edward Island
72,Male,Alberta
64,Female,Quebec
22,Female,Prince Edward Island
56,Male,Nova Scotia
49,Female,Ontario
44,Female,British Columbia
63,Male,Quebec
78,Male,Quebec
50,Male,British Columbia
37,Male,Nova Scotia
70,Female,British Columbia
44,Male,Ontario
39,Female,Newfoundland and Labrador
25,Male,Nova Scotia
73,Male,Quebec
48,Female,Quebec
24,Female,Manitoba
42,Male,Manitoba
55,Male,British Columbia
61,Female,Quebec
80,Male,Quebec
56,Female,Ontario
43,Female,Newfoundland and Labrador
33,Male,Ontario
40,Male,Ontario
50,Female,Ontario
24,Male,Quebec
73,Male,Saskatchewan
64,Female,Manitoba
62,Male,Quebec
38,Female,Quebec
43,Male,Ontario
34,Male,Alberta
61,Male,Ontario
23,Female,Ontario
74,Female,Prince Edward Island
62,Male,Nova Scotia
36,Female,British Columbia
36,Male,Alberta
38,Female,Ontario
72,Female,British Columbia
24,Male,British Columbia
32,Female,Manitoba
56,Female,Nova Scotia
63,Female,Quebec
21,Female,Manitoba
37,Male,Alberta
58,Female,Alberta
22,Female,Ontario
41,Female,Ontario
52,Male,Quebec
52,Male,Ontario
43,Female,Ontario
20,Male,Ontario
69,Male,Nova Scotia
63,Male,Newfoundland and Labrador
69,Female,Ontario
44,Female,New Brunswick
67,Male,Manitoba
35,Male,Saskatchewan
66,Female,Ontario
21,Male,Saskatchewan
57,Male,Nova Scotia
59,Female,Nova Scotia
38,Female,Nova Scotia
49,Male,Ontario
65,Male,British Columbia
59,Female,Nova Scotia
60,Female,Nova Scotia
60,Male,Nova Scotia
60,Male,Quebec
41,Female,Quebec
32,Female,Ontario
59,Male,Prince Edward Island
46,Male,Nova Scotia
45,Male,Quebec
58,Female,British Columbia
59,Female,British Columbia
71,Male,Newfoundland and Labrador
23,Female,Newfoundland and Labrador
55,Female,Ontario
70,Female,Nova Scotia
73,Female,Alberta
40,Male,Quebec
59,Female,Alberta
57,Male,Newfoundland and Labrador
39,Male,New Brunswick
80,Female,Quebec
55,Female,British Columbia
67,Female,Quebec
79,Female,Saskatchewan
68,Female,Alberta
79,Male,Nova Scotia
43,Female,Newfoundland and Labrador
76,Male,Quebec
62,Male,Newfoundland and Labrador
49,Male,Manitoba
44,Male,Alberta
55,Male,Ontario
67,Male,Ontario
43,Male,Manitoba
26,Female,Saskatchewan
80,Female,Alberta
73,Female,Manitoba
76,Female,New Brunswick
73,Male,Quebec
43,Female,New Brunswick
59,Female,Ontario
63,Male,Ontario
63,Male,Manitoba
44,Female,Alberta
62,Female,Saskatchewan
25,Male,Saskatchewan
71,Male,Newfoundland and Labrador
46,Female,Alberta
50,Female,Ontario
54,Male,Ontario
80,Female,Quebec
70,Female,Ontario
31,Male,Alberta
50,Female,Ontario
56,Female,Saskatchewan
46,Female,Ontario
80,Female,Quebec
70,Female,Ontario
40,Male,British Columbia
39,Female,Alberta
66,Female,Quebec
79,Female,Ontario
58,Male,Quebec
56,Male,British Columbia
61,Male,Ontario
40,Female,New Brunswick
60,Female,Ontario
34,Male,Nova Scotia
80,Male,Nova Scotia
33,Female,Quebec
53,Female,Ontario
28,Male,Quebec
44,Female,Ontario
36,Male,Ontario
42,Female,Quebec
55,Male,British Columbia
56,Female,Newfoundland and Labrador
72,Female,Ontario
39,Male,British Columbia
45,Female,Saskatchewan
32,Male,Ontario
74,Male,Quebec
43,Female,Nova Scotia
44,Female,British Columbia
19,Female,Saskatchewan
50,Male,Newfoundland and Labrador
41,Male,Prince Edward Island
37,Female,Quebec
61,Female,New Brunswick
74,Male,Quebec
59,Female,Prince Edward Island
46,Female,Saskatchewan
44,Female,Quebec
36,Male,Newfoundland and Labrador
44,Female,Prince Edward Island
57,Female,Quebec
76,Female,Ontario
36,Male,Quebec
54,Female,Ontario
77,Male,Ontario
78,Male,Quebec
73,Male,Newfoundland and Labrador
64,Male,Saskatchewan
69,Female,Ontario
62,Male,Newfoundland and Labrador
53,Male,British Columbia
55,Male,Ontario
74,Male,New Brunswick
66,Female,Nova Scotia
73,Male,Quebec
50,Female,British Columbia
80,Female,Saskatchewan
79,Male,Quebec
63,Male,Ontario
35,Female,Alberta
60,Male,Quebec
80,Female,Ontario
61,Male,New Brunswick
63,Female,Quebec
66,Male,Manitoba
57,Male,Manitoba
68,Female,British Columbia
73,Female,Quebec
80,Male,Quebec
34,Male,Quebec
40,Male,Nova Scotia
35,Male,Alberta
36,Male,British Columbia
52,Female,Manitoba
80,Female,Prince Edward Island
35,Female,Prince Edward Island
54,Female,Quebec
44,Male,Ontario
80,Female,Quebec
80,Female,British Columbia
72,Male,Manitoba
61,Female,Ontario
77,Female,British Columbia
37,Male,Ontario
57,Female,Ontario
26,Male,Ontario
55,Male,Nova Scotia
35,Female,Ontario
27,Male,Quebec
22,Male,Quebec
68,Female,British Columbia
70,Female,Newfoundland and Labrador
72,Female,Ontario
52,Male,Ontario
27,Male,Ontario
80,Female,Manitoba
71,Female,British Columbia
24,Male,Nova Scotia
70,Male,Ontario
59,Female,Alberta
46,Female,British Columbia
44,Female,Nova Scotia
65,Female,New Brunswick
23,Female,Quebec
29,Male,Quebec
52,Male,Ontario
70,Female,New Brunswick
20,Male,Ontario
73,Male,Manitoba
36,Male,Quebec
32,Male,Nova Scotia
32,Male,Manitoba
65,Female,New Brunswick
37,Female,Ontario
80,Male,Manitoba
58,Female,British Columbia
56,Male,Ontario
28,Female,Ontario
48,Female,Saskatchewan
56,Male,Quebec
35,Female,Alberta
80,Female,Ontario
28,Male,Quebec
22,Female,Quebec
50,Female,Newfoundland and Labrador
57,Female,Quebec
23,Male,Ontario
37,Male,Manitoba
30,Female,Ontario
34,Female,Alberta
32,Male,British Columbia
60,Female,Ontario
27,Female,Ontario
30,Male,Ontario
37,Female,Ontario
26,Male,Prince Edward Island
48,Female,Ontario
36,Male,Ontario
33,Female,Alberta
24,Female,Ontario
50,Female,British Columbia
28,Female,Nova Scotia
65,Male,Ontario
66,Female,British Columbia
18,Male,Quebec
26,Female,Quebec
29,Female,Nova Scotia
62,Male,Saskatchewan
41,Male,Quebec
80,Female,British Columbia
21,Female,Alberta
74,Female,New Brunswick
27,Female,Saskatchewan
30,Female,Ontario
34,Female,Saskatchewan
31,Male,Alberta
44,Male,Ontario
63,Male,Quebec
41,Female,Quebec
63,Female,Newfoundland and Labrador
61,Male,Ontario
58,Male,British Columbia
25,Female,Manitoba
50,Female,Nova Scotia
34,Male,Quebec
51,Female,Alberta
74,Female,Alberta
80,Female,British Columbia
39,Female,Alberta
61,Female,Quebec
62,Female,Ontario
40,Female,Nova Scotia
80,Male,Ontario
68,Female,Alberta
20,Female,Quebec
33,Male,Quebec
77,Male,New Brunswick
70,Male,Ontario
32,Female,British Columbia
75,Male,Saskatchewan
27,Male,Alberta
76,Male,New Brunswick
31,Male,Quebec
66,Female,Ontario
80,Female,British Columbia
37,Female,Quebec
36,Female,Quebec
69,Female,Prince Edward Island
80,Female,Quebec
43,Female,Quebec
63,Male,British Columbia
67,Female,Ontario
43,Male,Manitoba
64,Female,Ontario
80,Female,Saskatchewan
42,Female,Ontario
80,Female,British Columbia
72,Female,Quebec
51,Male,Alberta
70,Male,Ontario
46,Female,Alberta
58,Male,Saskatchewan
75,Male,British Columbia
38,Female,Newfoundland and Labrador
45,Male,Newfoundland and Labrador
65,Male,British Columbia
33,Male,British Columbia
33,Male,Alberta
23,Male,Ontario
63,Female,British Columbia
49,Female,Ontario
50,Male,Ontario
52,Male,Saskatchewan
52,Female,Nova Scotia
69,Female,Quebec
73,Male,New Brunswick
64,Female,Newfoundland and Labrador
47,Female,Ontario
24,Female,Alberta
30,Male,Quebec
32,Female,Ontario
80,Female,Ontario
19,Male,Quebec
39,Male,Quebec
60,Male,Nova Scotia
80,Male,Quebec
74,Male,Quebec
57,Male,British Columbia
54,Female,Quebec
65,Male,Quebec
67,Male,Ontario
64,Male,Ontario
60,Female,Ontario
55,Male,Newfoundland and Labrador
66,Female,New Brunswick
65,Female,British Columbia
67,Female,Prince Edward Island
33,Male,Ontario
71,Female,New Brunswick
20,Female,Ontario
45,Female,New Brunswick
19,Female,Nova Scotia
55,Male,Saskatchewan
70,Female,Quebec
39,Male,Newfoundland and Labrador
77,Female,Nova Scotia
47,Female,British Columbia
76,Female,Newfoundland and Labrador
60,Female,Alberta
59,Female,Manitoba
28,Male,Nova Scotia
61,Female,Quebec
70,Male,Manitoba
74,Male,Ontario
48,Female,Ontario
54,Female,Saskatchewan
76,Male,Quebec
66,Male,Newfoundland and Labrador
34,Male,Quebec
80,Male,Ontario
19,Female,New Brunswick
45,Female,Ontario
38,Male,Prince Edward Island
61,Male,Quebec
67,Female,New Brunswick
37,Female,Quebec
80,Female,Ontario
52,Male,Ontario
60,Female,Quebec
23,Male,Quebec
40,Male,Ontario
77,Female,Quebec
58,Male,British Columbia
33,Female,Quebec
61,Male,New Brunswick
67,Male,Ontario
27,Male,British Columbia
45,Female,Quebec
48,Female,Quebec
46,Female,British Columbia
64,Male,Quebec
24,Female,Alberta
52,Male,Ontario
79,Female,New Brunswick
32,Male,Alberta
26,Male,Ontario
66,Male,British Columbia
43,Male,Saskatchewan
62,Female,Prince Edward Island
44,Male,British Columbia
33,Female,Prince Edward Island
53,Female,Ontario
21,Male,Manitoba
55,Female,Prince Edward Island
71,Female,Newfoundland and Labrador
37,Male,British Columbia
61,Male,Saskatchewan
43,Male,Ontario
23,Female,Ontario
80,Male,Saskatchewan
18,Female,New Brunswick
55,Female,New Brunswick
63,Female,Manitoba
61,Female,Ontario
47,Female,British Columbia
59,Female,British Columbia
76,Male,Alberta
69,Female,British Columbia
35,Female,Quebec
28,Female,Ontario
36,Male,Ontario
71,Male,Nova Scotia
33,Male,Manitoba
65,Male,Quebec
74,Male,British Columbia
22,Male,Quebec
58,Male,Quebec
64,Male,Alberta
29,Female,Nova Scotia
28,Female,Quebec
47,Female,Saskatchewan
21,Female,Quebec
80,Female,Nova Scotia
40,Female,Ontario
29,Female,Ontario
57,Female,Ontario
54,Male,Ontario
32,Female,New Brunswick
35,Female,Saskatchewan
57,Male,British Columbia
28,Male,British Columbia
32,Female,Ontario
59,Female,Newfoundland and Labrador
39,Female,Ontario
27,Female,British Columbia
62,Female,Alberta
38,Female,Ontario
61,Male,New Brunswick
22,Male,British Columbia
63,Male,Ontario
28,Male,Ontario
62,Male,Saskatchewan
80,Male,Saskatchewan
35,Female,Quebec
66,Female,Ontario
37,Male,British Columbia
72,Male,British Columbia
52,Male,Alberta
48,Female,Ontario
80,Female,Newfoundland and Labrador
51,Female,Quebec
30,Male,Quebec
80,Female,Saskatchewan
41,Male,Ontario
56,Male,Newfoundland and Labrador
63,Male,Ontario
51,Male,Quebec
28,Female,Ontario
22,Male,Nova Scotia
19,Male,Alberta
58,Male,Newfoundland and Labrador
35,Male,Ontario
63,Female,Manitoba
37,Female,Quebec
80,Female,British Columbia
64,Male,Ontario
71,Male,British Columbia
28,Female,Prince Edward Island
34,Female,Ontario
29,Male,Ontario
21,Male,Ontario
36,Female,Ontario
61,Male,Nova Scotia
22,Male,Ontario
72,Male,Prince Edward Island
50,Female,Ontario
30,Female,Saskatchewan
64,Male,Quebec
72,Male,British Columbia
39,Male,Quebec
66,Female,Nova Scotia
23,Female,British Columbia
66,Female,British Columbia
80,Male,Alberta
67,Female,British Columbia
67,Male,British Columbia
24,Male,Alberta
71,Female,Prince Edward Island
49,Female,Ontario
49,Male,Manitoba
61,Male,Saskatchewan
46,Female,Alberta
80,Female,Ontario
80,Female,Saskatchewan
45,Female,Ontario
28,Male,Saskatchewan
35,Female,Nova Scotia
49,Male,Newfoundland and Labrador
32,Male,Ontario
67,Male,Ontario
61,Male,Quebec
35,Female,Newfoundland and Labrador
51,Male,British Columbia
31,Female,Prince Edward Island
60,Female,Ontario
25,Female,Nova Scotia
35,Male,Ontario
35,Female,British Columbia
52,Male,Nova Scotia
63,Female,Quebec
31,Male,Alberta
54,Female,Prince Edward Island
63,Female,Ontario
26,Female,Ontario
47,Male,Quebec
68,Male,Nova Scotia
45,Male,Ontario
61,Male,Alberta
56,Female,Ontario
49,Male,Quebec
51,Female,Quebec
41,Male,Quebec
65,Female,New Brunswick
47,Female,Newfoundland and Labrador
73,Female,Ontario
66,Male,Quebec
35,Female,Quebec
68,Male,British Columbia
36,Male,Quebec
51,Male,Saskatchewan
38,Male,Ontario
29,Female,Quebec
29,Male,Quebec
46,Female,Ontario
58,Female,Manitoba
35,Female,Manitoba
47,Male,Alberta
57,Male,Saskatchewan
55,Female,Ontario
31,Female,Newfoundland and Labrador
50,Male,Ontario
42,Male,Alberta
61,Female,Saskatchewan
32,Male,Nova Scotia
30,Female,Ontario
35,Female,British Columbia
32,Female,Ontario
30,Male,Manitoba
58,Female,Saskatchewan
34,Female,Ontario
73,Female,British Columbia
62,Male,Prince Edward Island
70,Male,Ontario
25,Male,Ontario
25,Female,Alberta
41,Female,New Brunswick
75,Male,Quebec
77,Male,Ontario
59,Female,British Columbia
60,Male,Quebec
46,Female,New Brunswick
70,Female,Manitoba
24,Female,Saskatchewan
60,Male,Ontario
65,Female,Quebec
22,Male,Quebec
44,Female,Ontario
65,Female,Saskatchewan
80,Female,British Columbia
34,Female,Newfoundland and Labrador
24,Female,British Columbia
70,Female,British Columbia
40,Female,Nova Scotia
64,Male,Ontario
64,Female,British Columbia
40,Male,Quebec
49,Female,Ontario
57,Male,Ontario
72,Male,Ontario
52,Female,New Brunswick
57,Female,British Columbia
55,Male,Ontario
80,Male,Ontario
64,Male,Quebec
80,Female,Ontario
54,Female,Saskatchewan
18,Female,Ontario
66,Female,Quebec
51,Female,Ontario
43,Male,Alberta
19,Female,Ontario
43,Male,British Columbia
44,Female,Ontario
78,Female,Quebec
55,Male,Quebec
31,Male,Ontario
67,Female,Nova Scotia
72,Male,Nova Scotia
